villageId,i,age,female,income,edu,pol_index,leader,prosoc_dic,registered,clustering,edu_full,rlg,eth,LC,hh,distance,villageTxt,head
14,28202707,68,0,4,0,1.494918505,0,0.2,1,0.2691029900332226,Some Primary,0,1,0,282027,3.5530188,K,1
14,28202708,19,0,4,0,0.027783508,0,0,0,0.6944444444444444,Some Primary,0,1,0,282027,3.550094,K,0
14,28202709,26,0,4,1,0.705491733,0,0,1,0.5166666666666667,Some Secondary,0,1,0,282027,3.5830317,K,0
14,28202901,23,1,2,0,-0.308951951,0,0.1,1,0.5333333333333333,Some Primary,0,1,0,282029,NA,K,0
14,28202902,27,0,4,0,-0.200174746,1,0.4,1,0.44,Some Primary,0,1,0,282029,NA,K,1
14,28203001,30,0,3,1,-0.877882971,0,0,1,0.393939393939394,Some Tertiary,0,1,0,282030,NA,K,1
14,28203002,22,1,2,1,-0.308951951,0,0,1,0.4857142857142857,Some Secondary,0,1,0,282030,NA,K,0
14,28203202,57,1,2,0,0.101115232,0,0.1,1,0.34782608695652173,Some Primary,1,1,0,282032,1.7991365000000001,K,0
14,28203203,55,0,4,1,1.494918505,0,0.1,1,0.31216931216931215,Some Tertiary,1,1,0,282032,1.7649109,K,1
14,28203204,40,1,4,0,-0.877882971,0,0.1,0,0.2,Some Primary,1,1,0,282032,1.7658344,K,0
14,28203501,46,1,3,0,-0.005865428,0,0.1,1,0.3333333333333333,No schooling,1,1,0,282035,1.7874773,K,0
14,28203502,18,0,1,0,0.136560713,0,0.1,1,0.5333333333333333,Some Primary,1,1,0,282035,1.7967687,K,0
14,28203503,67,0,1,1,0.705491733,0,0.1,1,0.16666666666666669,Some Secondary,1,1,0,282035,1.7892465,K,1
14,28203701,34,0,4,0,1.494918505,0,0.5,1,0.45454545454545453,Some Primary,0,1,0,282037,1.7379147000000001,K,1
14,28203702,36,1,1,0,-0.281819565,0,0.1,1,0.4,Some Primary,0,1,0,282037,1.746498,K,0
14,28203802,40,0,2,0,0.775248249,1,0.2,0,0.20505050505050504,Some Primary,0,1,0,282038,1.8271528000000001,K,1
14,28203803,32,1,4,0,0.410718305,0,0.2,1,0.25724637681159424,Some Primary,0,1,0,282038,1.8158597,K,0
14,28203901,30,0,2,0,0.437850691,0,0.5,0,0.5619047619047619,Some Primary,1,1,0,282039,1.7691038000000001,K,0
14,28203903,29,1,1,0,-0.16652581,0,0.8,0,0.3904761904761905,Some Primary,1,1,0,282039,1.7668707,K,0
14,28203904,30,0,4,0,0.437850691,0,0.2,1,0.25546218487394956,Some Primary,1,1,0,282039,1.7478508,K,1
14,28204001,32,1,2,0,-0.877882971,0,0,1,0.41911764705882354,Some Primary,0,1,0,282040,2.6985918,K,0
14,28204002,41,0,4,0,-0.005865428,0,0,1,0.26463414634146343,Some Primary,0,1,0,282040,2.6263232,K,1
14,28204003,32,1,1,0,-0.877882971,0,0,1,0.6060606060606061,Some Primary,0,1,0,282040,2.6305605,K,0
14,28204004,21,0,4,0,-0.26698992,0,0,1,0.6428571428571429,Some Primary,0,1,0,282040,2.6189885,K,0
14,28204102,58,1,1,0,-0.568279898,0,0.3,0,0.5,No schooling,0,1,0,282041,NA,K,0
14,28204201,42,1,3,0,-0.16652581,1,0,0,0.4090909090909091,Some Primary,1,1,0,282042,1.8838811,K,1
14,28204301,57,1,3,0,0.437850691,0,0.5,0,0.31521739130434784,No schooling,0,1,0,282043,1.8423132,K,0
14,28204302,40,1,2,0,0.101115232,0,0.4,0,0.425,Some Primary,0,1,0,282043,1.8422853,K,0
14,28204303,53,0,2,1,-0.576592993,1,0.2,1,0.3049932523616734,Some Tertiary,0,1,1,282043,1.8259576,K,1
14,28204401,27,1,3,1,0.410718305,0,0.2,1,0.4761904761904762,Some Secondary,0,1,0,282044,1.8458557,K,0
14,28204402,30,0,2,1,-0.300638856,0,0,1,0.26559714795008915,Some Secondary,0,1,0,282044,1.8477648999999998,K,1
14,28204501,23,0,1,0,-0.877882971,0,0.3,1,0.3508771929824561,Some Primary,0,1,0,282045,1.7968774,K,1
14,28204502,19,1,4,0,-0.158212715,0,0.1,0,0.4065934065934066,Some Primary,0,1,0,282045,1.8011705,K,0
14,28204601,26,1,3,1,-0.005865428,0,0.1,0,0.39826839826839827,Some Secondary,1,1,0,282046,1.7480863,K,0
14,28204602,20,0,5,0,0.321610985,1,0.2,0,0.5494505494505495,Some Primary,0,1,0,282046,1.8109401,K,0
14,28204603,38,0,2,0,-0.26698992,0,0.1,1,0.39666666666666667,Some Primary,0,1,0,282046,1.7718213,K,0
14,28204604,40,1,2,0,-0.308951951,0,0.5,1,0.35294117647058826,No schooling,1,1,0,282046,1.8021154,K,0
14,28204605,28,1,1,0,0.136560713,0,0.1,1,0.3650793650793651,Some Primary,0,1,0,282046,1.8119691,K,0
14,28204606,45,0,4,0,0.101115232,0,0,1,0.19344262295081965,Some Primary,0,1,0,282046,1.8168959,K,1
14,28204702,48,1,1,0,-0.17304236,0,0.1,1,0.36764705882352944,No schooling,0,1,0,282047,1.8068431,K,0
14,28204703,76,0,2,0,0.705491733,1,0.2,1,0.32620320855614976,Some Primary,0,1,0,282047,1.8184966,K,1
14,28204705,21,1,2,1,0.128247618,0,0.1,1,0.4189723320158103,Some Tertiary,0,1,0,282047,1.8096459,K,0
14,28204803,31,1,2,0,0.705491733,0,0.1,1,0.5619047619047619,Some Primary,0,1,0,282048,1.7445907999999999,K,0
14,28204805,25,0,4,1,0.094598682,0,0.1,1,0.49523809523809526,Some Secondary,0,1,0,282048,1.8028887,K,1
14,28204902,67,0,2,0,1.494918505,0,0.2,0,0.2564102564102564,Some Primary,0,1,0,282049,1.7667754,K,1
14,28204903,43,0,2,0,-0.583109543,0,0.1,1,0.5333333333333333,Some Primary,1,1,0,282049,2.0437424,K,0
14,28204904,46,1,1,0,0.705491733,0,0.2,1,0.27586206896551724,No schooling,0,1,0,282049,1.7674843,K,0
14,28307701,19,1,2,0,-0.877882971,0,0.3,1,0.5809523809523809,Some Primary,0,1,0,283077,1.0617913,K,0
14,28307702,65,1,3,0,-0.877882971,0,0.5,0,0.3333333333333333,Some Primary,0,1,0,283077,1.0671392000000002,K,0
14,28307704,41,1,2,0,-0.467815788,0,0.3,1,0.3476190476190476,No schooling,1,1,0,283077,1.0649313,K,0
14,28307705,53,0,2,0,0.027783508,0,0.3,1,0.367816091954023,Some Primary,0,1,0,283077,1.0627133,K,1
14,28307801,28,0,3,1,0.128247618,0,0.5,1,0.39901477832512317,Some Secondary,0,1,0,283078,NA,K,1
14,28307802,25,1,1,0,-0.877882971,0,0.2,1,0.6043956043956044,Some Primary,0,1,0,283078,NA,K,0
14,28406101,24,0,2,0,0.705491733,0,0,0,0.4175824175824176,Some Primary,0,1,0,284061,0.43094785,K,1
14,28406102,19,1,4,0,-0.281819565,0,0.5,0,0.10714285714285714,Some Primary,0,1,0,284061,0.43666626000000003,K,0
14,28406201,62,0,2,0,0.136560713,0,0.5,1,0.5,No schooling,0,1,0,284062,0.44964072,K,1
14,28406301,44,0,2,0,0.437850691,0,0.3,1,0.7619047619047619,Some Primary,1,1,0,284063,0.5634546500000001,K,1
14,28406302,43,1,1,0,0.027783508,0,0.2,0,0.2857142857142857,Some Primary,1,1,0,284063,0.56019812,K,0
14,28406401,20,1,2,0,-0.877882971,0,0,1,0.2222222222222222,Some Primary,1,1,0,284064,0.67063861,K,0
14,28406402,23,0,1,0,-0.877882971,0,0,1,0.509090909090909,Some Primary,0,1,0,284064,0.66073157,K,1
14,28406501,42,1,1,0,-0.26698992,0,0,1,0.475,No schooling,0,1,0,284065,0.65479962,K,0
14,28406502,19,0,1,0,0.437850691,0,0,0,0.6,Some Primary,0,1,0,284065,NA,K,0
14,28406503,41,0,2,0,0.404201755,0,0,0,0.575,Some Primary,0,1,0,284065,0.66462982,K,1
14,28406601,55,1,2,0,-0.610241929,0,0,1,0.4095238095238095,Some Primary,0,1,0,284066,0.71035443,K,0
14,28406602,62,1,1,0,-0.877882971,0,0,0,0.5555555555555556,Some Primary,0,1,0,284066,0.7084212,K,0
14,28406604,19,1,4,1,-0.576592993,0,0,0,0.5294117647058824,Some Secondary,0,1,0,284066,0.75883282,K,0
14,28406605,52,1,2,0,-0.877882971,0,0,1,0.35789473684210527,No schooling,1,1,0,284066,0.75178278,K,0
14,28406606,58,0,1,0,0.783561344,1,0.5,1,0.19086386250565354,Some Primary,0,1,0,284066,0.55246155,K,1
14,28406607,20,1,4,0,-0.877882971,0,0,1,0.6428571428571429,Some Primary,0,1,0,284066,0.70223022,K,0
14,28406701,45,1,1,0,-0.308951951,0,0.2,1,0.5555555555555556,Some Primary,0,1,0,284067,0.47663765999999996,K,0
14,28406702,64,0,2,0,0.705491733,0,0.2,1,0.33015873015873015,Some Primary,1,1,0,284067,0.62435907,K,1
14,28406801,47,1,4,0,-0.877882971,0,0,1,0.4175824175824176,No schooling,1,0,0,284068,0.45485797,K,0
14,28406802,61,0,3,0,-0.877882971,0,0,1,0.35913978494623655,Some Primary,1,1,0,284068,0.45681497000000004,K,1
14,28406901,40,1,1,0,-0.583109543,0,0,1,0.38461538461538464,Some Primary,1,1,0,284069,NA,K,0
14,28406902,28,1,4,0,0.29542455,0,0,0,0.5333333333333333,Some Primary,1,1,0,284069,0.39378571,K,0
14,28406903,50,0,4,0,0.29542455,0,0,1,0.4142857142857143,Some Primary,0,1,0,284069,0.40920621,K,1
14,28407001,19,0,2,0,0.437850691,0,0,1,0.4935064935064935,Some Primary,0,1,0,284070,1.1150461,K,1
14,28407002,18,1,4,0,-0.576592993,0,0.2,0,0.576923076923077,Some Primary,0,1,0,284070,1.0869807,K,0
14,28407102,27,1,1,0,0.143077263,0,0.2,1,0.5555555555555556,Some Primary,1,1,0,284071,0.42206573,K,0
14,28407103,24,0,4,0,-0.300638856,0,0.2,1,0.5619047619047619,Some Primary,1,1,0,284071,0.43223734,K,1
14,28407201,27,0,1,0,0.027783508,0,0,1,0.4809523809523809,Some Primary,0,1,0,284072,0.70971313,K,1
14,28407202,21,1,2,0,-0.17304236,0,0,1,0.46842105263157896,Some Primary,0,1,0,284072,0.71265204,K,0
14,28407301,22,0,2,0,-0.26698992,0,0,1,0.5228758169934641,Some Primary,0,1,0,284073,1.0567821,K,1
14,28407302,24,1,2,0,0.027783508,0,0.3,0,0.5256410256410257,Some Primary,0,1,0,284073,1.0879537000000001,K,0
14,28407401,23,0,4,0,0.027783508,0,0.2,1,0.45714285714285713,Some Primary,0,1,0,284074,1.0953239000000001,K,1
14,28407402,18,1,4,0,-0.877882971,0,0.1,0,0.6000000000000001,Some Primary,0,1,0,284074,1.0848083,K,0
14,28407502,37,1,2,0,-0.27350647,0,0.3,1,0.2600806451612903,Some Primary,0,1,0,284075,1.0904963,K,0
14,28407503,44,0,4,1,1.494918505,1,0.5,1,0.1660299735527476,Some Secondary,0,1,1,284075,1.0972405,K,1
14,28407601,20,1,4,0,-0.877882971,0,0.4,1,0.5128205128205129,Some Primary,0,1,0,284076,1.0544896000000001,K,0
14,28407902,41,0,2,0,0.705491733,0,0,1,0.1580608146873207,Some Primary,0,1,0,284079,NA,K,1
14,28407904,18,1,4,0,-0.308951951,0,0.2,1,0.5421052631578948,Some Primary,0,1,0,284079,NA,K,0
14,28407905,23,1,4,0,0.027783508,0,0.1,1,0.5294117647058824,Some Primary,0,1,0,284079,NA,K,0
14,28407906,45,1,2,0,-0.568279898,0,0.2,1,0.35833333333333334,Some Primary,0,1,0,284079,0.87638586,K,0
14,28407907,19,1,3,0,-0.576592993,0,0.4,0,0.4505494505494505,Some Primary,0,1,0,284079,0.8640152000000001,K,0
14,28407908,21,0,5,0,0.437850691,0,0.1,1,0.5190476190476191,Some Primary,0,1,0,284079,NA,K,0
14,28407909,34,1,4,0,-0.877882971,0,0,1,0.6095238095238095,Some Primary,1,1,0,284079,0.850229,K,0
14,28407910,60,1,1,0,0.109428327,0,0.2,1,0.5818181818181818,No schooling,0,1,0,284079,0.86607074,K,0
14,28408001,31,0,4,0,1.494918505,1,0.1,1,0.3586206896551724,Some Primary,0,1,0,284080,0.82258453,K,1
14,28408002,30,1,4,1,1.494918505,0,0.5,1,0.7142857142857143,Some Secondary,1,1,0,284080,5.3464277000000004,K,0
14,28408005,59,1,1,0,1.494918505,0,0.3,1,0.5054945054945055,No schooling,1,1,0,284080,0.8712644,K,0
14,28408006,29,1,1,0,-0.877882971,0,0.2,1,0.3626373626373626,Some Primary,0,0,0,284080,0.84063385,K,0
14,28408007,30,1,3,0,-0.877882971,0,0.1,1,0.6410256410256411,Some Primary,1,1,0,284080,NA,K,0
14,28408101,52,1,4,0,-0.26698992,0,0.3,1,1,No schooling,1,1,0,284081,1.4064159,K,0
14,28408102,38,1,4,0,-0.281819565,0,0.5,1,0.5454545454545454,Some Primary,1,1,0,284081,1.5314238,K,0
14,28408201,35,0,4,0,-0.877882971,0,0.1,0,0.6428571428571429,No schooling,1,1,0,284082,1.3802109,K,1
14,990005239,24,1,5,0,-0.877882971,0,0,1,0.7142857142857143,Some Primary,1,1,0,9900052,NA,K,NA
14,990026087,81,1,4,0,0.143077263,0,0.2,1,0.7619047619047619,No schooling,0,1,0,9900260,1.8320974,K,NA
14,990028961,21,1,4,0,-0.576592993,0,0,1,0.6666666666666666,Some Primary,0,1,0,9900289,1.0546799,K,NA
14,990033057,20,0,3,0,-0.281819565,0,0,0,1,Some Primary,0,1,0,9900330,NA,K,NA
14,990049577,20,1,2,0,0.143077263,0,0.3,1,0.5833333333333334,Some Primary,0,1,0,9900495,0.45565475,K,NA
14,990071961,20,1,3,0,-0.576592993,0,0,1,0.6363636363636364,Some Primary,0,1,0,9900719,0.7433264799999999,K,NA
14,990083261,24,0,2,0,6.51e-4,0,0.2,1,0.5824175824175823,Some Primary,0,1,0,9900832,3.5120356000000004,K,NA
14,990087533,30,1,4,0,0.027783508,0,0.2,0,0.3333333333333333,Some Primary,0,1,0,9900875,2.7564756000000004,K,NA
14,990098989,41,1,2,0,-0.281819565,0,0,1,0.5,Some Primary,0,1,0,9900989,1.7320739,K,NA
14,990110109,50,1,1,0,0.027783508,0,0.3,1,0.6111111111111112,Some Primary,0,1,0,9901101,1.7223214,K,NA
14,994631714,20,0,2,0,0.437850691,0,0,0,0.4642857142857143,Some Primary,0,1,0,9946317,2.8879333000000003,K,NA
14,994631718,22,0,2,0,0.39588866,0,0,1,0.5777777777777778,Some Primary,0,1,0,9946317,2.7477656,K,NA
29,24100101,24,0,3,1,0.705491733,1,0.3,1,0.23692307692307693,Some Secondary,1,1,0,241001,1.5785299,N,1
29,24100102,25,1,4,0,0.705491733,0,0.3,1,0.2857142857142857,Some Primary,1,1,0,241001,1.5749696,N,0
29,24100202,44,1,1,0,0.143077263,0,0.2,1,0.3,No schooling,1,1,0,241002,1.5443208,N,0
29,24100301,39,0,2,0,0.705491733,0,0.3,0,0.3235294117647059,Some Primary,1,1,0,241003,1.5163662999999998,N,1
29,24100302,41,1,2,0,0.027783508,0,0.2,0,0.375,Some Primary,1,1,0,241003,1.5262575999999999,N,0
29,24100401,21,0,2,1,0.437850691,0,0.4,1,0.21978021978021978,Some Secondary,1,1,0,241004,1.5652024,N,0
29,24100403,57,0,2,0,0.027783508,0,0.2,1,0.3090909090909091,Some Primary,1,1,0,241004,1.5732924000000001,N,1
29,24100601,89,1,1,0,-0.088456199,0,0.2,1,0.35714285714285715,No schooling,1,1,0,241006,1.5242677,N,1
29,24100602,48,1,2,0,-0.877882971,0,0.2,1,0.24444444444444446,Some Primary,1,1,0,241006,1.5303275,N,0
29,24100701,18,0,2,0,-0.583109543,0,0.1,0,0.35714285714285715,Some Primary,1,1,0,241007,1.4661385,N,0
29,24100702,48,0,2,1,1.494918505,0,0.1,0,0.24,Some Tertiary,1,1,0,241007,3.1203999,N,1
29,24100704,39,1,4,0,-0.26698992,0,0.1,1,0.27205882352941174,Some Primary,1,1,0,241007,1.462272,N,0
29,24100901,22,1,2,0,-0.467815788,0,0,1,0.26666666666666666,Some Primary,1,1,0,241009,1.1013967,N,0
29,24100902,27,0,2,0,0.143077263,0,0,1,0.29437229437229434,Some Primary,1,1,0,241009,1.0853888,N,1
29,24101003,22,0,2,0,-0.576592993,0,0,1,0.3333333333333333,Some Primary,1,1,0,241010,1.0993373999999998,N,0
29,24101004,43,0,1,0,-0.26698992,0,0,1,0.3461538461538462,Some Primary,1,1,0,241010,1.0585406,N,1
29,24101101,43,0,2,0,1.200145077,0,0.2,0,0.3986928104575163,Some Primary,1,1,0,241011,0.9850750699999999,N,1
29,24101102,38,1,2,0,0.410718305,0,0.3,1,0.29411764705882354,Some Primary,1,1,0,241011,1.5065951,N,0
29,24101201,44,0,4,1,1.200145077,1,0.2,1,0.26153846153846155,Some Tertiary,0,1,0,241012,0.89520203,N,1
29,24101202,35,1,2,0,0.437850691,0,0.2,1,0.3076923076923077,Some Primary,0,1,0,241012,0.89954639,N,0
29,24101301,19,1,3,0,-0.281819565,0,0.2,1,0.33333333333333337,Some Primary,0,1,0,241013,0.91032367,N,0
29,24101302,44,1,4,1,-0.877882971,0,0.4,1,0.3626373626373626,Some Secondary,0,1,0,241013,0.91701831,N,1
29,24101303,21,0,4,0,0.705491733,0,0.1,1,0.35555555555555557,Some Primary,0,1,0,241013,0.92154675,N,0
29,24101401,71,0,4,0,-0.467815788,0,0.2,0,0.2708333333333333,Some Primary,0,1,0,241014,0.91978436,N,1
29,24101402,63,1,4,0,-0.877882971,0,0.5,1,0.2363636363636364,No schooling,1,1,0,241014,0.9233632199999999,N,0
29,24101501,55,1,2,0,-0.467815788,1,0.3,1,0.4727272727272728,Some Primary,1,1,0,241015,0.91035669,N,1
29,24101601,63,0,2,0,0.321610985,1,0.3,0,0.4444444444444444,Some Primary,0,1,0,241016,0.7607055699999999,N,1
29,24101602,40,1,1,0,0.437850691,0,0.2,0,0.4285714285714286,Some Primary,0,1,0,241016,0.77100397,N,0
29,24104301,32,0,3,1,0.101115232,1,0.3,1,0.1757164404223228,Some Secondary,1,1,0,241043,0.45500555000000004,N,1
29,24201701,24,1,2,0,-0.576592993,0,0.3,1,0.3006535947712418,Some Primary,1,1,0,242017,0.92213025,N,0
29,24201702,32,0,2,0,0.410718305,1,0.1,1,0.3368421052631579,Some Primary,1,1,0,242017,0.92722888,N,1
29,24201801,54,1,1,0,-0.281819565,0,0.1,1,0.2157894736842105,Some Primary,1,1,0,242018,0.8804699699999999,N,0
29,24201802,56,0,2,0,0.705491733,0,0.1,1,0.32193732193732194,Some Primary,1,1,0,242018,0.90146326,N,1
29,24201804,20,0,1,0,-0.308951951,0,0.1,0,0.30303030303030304,Some Primary,1,1,0,242018,0.8901249400000001,N,0
29,24201901,49,1,2,0,-0.467815788,1,0.1,1,0.32748538011695905,No schooling,1,1,0,242019,0.94240503,N,0
29,24201902,57,0,4,0,0.143077263,0,0.4,0,0.2735042735042735,No schooling,1,1,0,242019,0.9495907,N,1
29,24201903,19,1,2,0,0.437850691,0,0.2,1,0.37878787878787884,Some Primary,1,1,0,242019,0.94362701,N,0
29,24202001,54,1,1,0,-0.467815788,0,0.1,1,0.25146198830409355,No schooling,1,1,0,242020,0.8072183199999999,N,1
29,24202101,31,1,1,0,-0.16652581,0,0.2,1,0.4444444444444444,Some Primary,1,1,0,242021,0.8918870799999999,N,0
29,24202102,36,0,2,0,-0.16652581,0,0.5,1,0.29249011857707513,Some Primary,1,1,0,242021,0.89205487000000006,N,1
29,24202202,43,0,2,0,0.39588866,1,0,1,0.13101374570446736,Some Primary,1,1,0,242022,0.89242828,N,1
29,24202203,21,0,4,1,-0.158212715,0,0,1,0.2789473684210526,Some Secondary,1,1,0,242022,0.86372034,N,0
29,24202301,50,1,1,0,-0.308951951,0,0.1,1,0.29347826086956524,No schooling,1,1,0,242023,0.8116907999999999,N,0
29,24202302,63,0,1,0,-0.16652581,0,0,0,0.2701612903225806,No schooling,1,1,0,242023,0.81056458,N,1
29,24202401,40,0,3,0,-0.583109543,0,0.4,1,0.39560439560439564,Some Primary,1,1,0,242024,0.81109027,N,1
29,24202402,34,1,3,0,-0.467815788,0,0.2,1,0.38095238095238093,Some Primary,1,1,0,242024,0.81175525,N,0
29,24202501,30,0,2,0,1.084851322,1,0.2,1,0.3557312252964427,Some Primary,1,1,0,242025,0.7792690999999999,N,0
29,24202502,22,1,1,1,0.39588866,0,0.2,1,0.26,Some Secondary,1,1,0,242025,0.76472766,N,0
29,24202503,63,1,1,0,0.101115232,0,0.2,1,0.32,Some Primary,1,1,0,242025,0.76431952,N,1
29,24202601,40,1,4,1,1.494918505,0,0.3,1,0.12067307692307692,Some Secondary,1,1,0,242026,0.78853113,N,1
29,24202701,24,0,4,1,0.705491733,0,0.1,1,0.29347826086956524,Some Secondary,1,1,0,242027,0.79133179,N,0
29,24202702,64,1,4,0,0.29542455,0,0.2,1,0.23666666666666666,Some Primary,1,1,0,242027,NA,N,0
29,24202703,64,0,2,0,-0.200174746,0,0.1,1,0.16975145425700688,Some Primary,1,1,0,242027,0.8074523299999999,N,1
29,24202704,24,1,2,1,0.437850691,0,0.3,1,0.23715415019762845,Some Secondary,1,1,0,242027,0.80731921,N,0
29,24202802,33,1,3,0,0.437850691,1,0.4,1,0.2571428571428572,Some Primary,1,1,0,242028,0.72516663,N,0
29,24202901,27,0,2,1,0.437850691,0,0.4,0,0.4444444444444444,Some Tertiary,1,1,0,242029,0.7191326299999999,N,1
29,24202902,22,1,4,0,-0.877882971,0,0.2,1,0.5,Some Primary,1,1,0,242029,0.72228662,N,0
29,24203001,51,1,3,1,-0.467815788,0,0,1,0.17416715371127994,Some Secondary,1,1,0,242030,0.59160718,N,1
29,24203002,45,1,2,0,0.437850691,0,0.2,1,0.23655913978494622,Some Primary,1,1,0,242030,0.6019329800000001,N,0
29,24203101,43,0,4,1,1.494918505,0,0.1,1,0.18181818181818182,Some Secondary,1,1,0,242031,0.66866846,N,1
29,24203201,26,1,4,0,0.143077263,0,0.1,1,0.2833333333333333,Some Primary,1,1,0,242032,0.46470068,N,0
29,24203202,32,0,4,0,0.705491733,1,0.2,1,0.3526315789473684,Some Primary,1,1,0,242032,0.46405151,N,1
29,24203301,45,0,5,0,0.437850691,0,0.5,1,0.43274853801169594,Some Primary,1,1,0,242033,0.5036734,N,1
29,24203302,42,1,4,0,-0.467815788,0,0,0,0.4285714285714286,No schooling,1,1,0,242033,0.4960416,N,0
29,24203401,20,0,2,0,0.143077263,0,0,1,0.2967032967032967,Some Primary,1,1,0,242034,0.47081488,N,0
29,24203403,20,0,2,0,0.410718305,0,0.1,1,0.24358974358974358,Some Primary,1,1,0,242034,0.46398514,N,0
29,24203501,54,1,4,1,0.143077263,0,0.5,1,0.6666666666666666,Some Tertiary,0,1,0,242035,0.39279117,N,1
29,24203601,50,0,1,1,0.128247618,0,0.6,0,0.26515151515151514,Some Tertiary,0,1,0,242036,0.3588754,N,1
29,24203602,18,1,5,0,-0.877882971,0,0,0,0.42857142857142855,Some Primary,0,1,0,242036,0.34102664,N,0
29,24203603,40,1,4,0,-0.467815788,0,0,0,0.16483516483516483,No schooling,0,1,0,242036,0.36147467,N,0
29,24203604,19,0,3,1,0.437850691,0,0,0,0.4175824175824176,Some Secondary,0,1,0,242036,0.36070102000000004,N,0
29,24203701,28,1,4,1,-0.16652581,0,0.3,1,0.29523809523809524,Some Tertiary,1,1,0,242037,0.34503217,N,1
29,24203801,53,0,2,1,0.890542005,0,0.5,1,0.38461538461538464,Some Tertiary,1,1,0,242038,0.25926593000000003,N,1
29,24203901,35,1,3,0,0.705491733,1,0,0,0.39166666666666666,Some Primary,0,1,0,242039,0.26521329,N,0
29,24203902,18,1,3,0,0.705491733,0,0.3,1,0.22943722943722944,Some Primary,0,1,0,242039,0.27942877,N,0
29,24203903,39,0,3,1,0.410718305,0,0.5,1,0.37142857142857144,Some Tertiary,0,1,0,242039,0.24156671,N,1
29,24204001,32,0,4,1,0.128247618,1,0.2,0,0.5333333333333333,Some Tertiary,1,1,0,242040,0.21550005,N,1
29,24204101,24,1,2,0,0.437850691,0,0,1,0.3238095238095238,Some Primary,1,1,0,242041,0.17580498,N,0
29,24204102,28,0,2,0,0.39588866,0,0.1,1,0.2608695652173913,Some Primary,1,1,0,242041,0.18093112,N,1
29,24204202,21,1,2,0,0.437850691,0,0.4,1,0.5714285714285714,Some Primary,1,1,0,242042,0.17092352,N,0
29,24204402,45,1,1,0,0.410718305,1,0.2,0,0.4393939393939394,Some Primary,1,1,0,242044,0.18029192,N,0
29,24204501,25,1,2,0,0.143077263,0,0.1,1,0.425,Some Primary,1,1,0,242045,0.24751161,N,0
29,24204502,30,0,2,1,0.437850691,1,0,0,0.2935606060606061,Some Secondary,1,1,0,242045,0.2381647,N,1
29,24204601,25,0,4,0,0.39588866,0,0.1,0,0.5333333333333333,Some Primary,1,1,0,242046,0.227814,N,0
29,24204602,57,1,2,0,-0.158212715,0,0.3,1,0.3631578947368421,No schooling,1,1,0,242046,0.22672728,N,0
29,24204603,51,0,5,0,0.404201755,0,0.4,0,0.39826839826839827,Some Primary,1,1,0,242046,0.22621463,N,1
29,24204701,18,0,2,0,0.143077263,0,0.1,1,0.4095238095238095,Some Primary,1,1,0,242047,0.32258096000000003,N,0
29,24204702,49,0,1,0,0.705491733,0,0.3,1,0.35333333333333333,Some Primary,1,1,0,242047,0.32111862,N,1
29,24204703,24,0,4,0,1.494918505,0,0,1,0.20625889046941678,Some Primary,1,1,0,242047,0.31725876,N,0
29,24204704,39,1,1,0,1.494918505,0,0.1,1,0.4485294117647059,Some Primary,1,1,0,242047,NA,N,0
29,24204802,40,1,1,0,0.705491733,0,0.2,1,0.1693121693121693,Some Primary,1,1,0,242048,0.15576541,N,1
29,24204901,33,1,3,0,0.437850691,1,0.5,1,0.2676923076923077,Some Primary,1,1,0,242049,0.14390630999999998,N,1
29,24205001,20,1,2,0,6.51e-4,0,0.1,1,0.36363636363636365,Some Primary,1,1,0,242050,0.057378578,N,0
29,24205002,24,0,2,0,0.136560713,0,0.1,1,0.4166666666666667,Some Primary,1,1,0,242050,0.058776058,N,1
29,24205102,36,1,4,0,-0.26698992,0,0.1,0,0.5238095238095238,No schooling,1,1,0,242051,0.1518699,N,0
29,24205201,45,1,2,0,0.705491733,0,0,0,0.3333333333333333,Some Primary,1,1,0,242052,0.18573834,N,1
29,24205301,40,1,4,0,-0.576592993,0,0.1,0,0.3461538461538462,Some Primary,1,1,0,242053,0.9839165000000001,N,1
29,24205401,37,1,4,0,0.437850691,1,0.1,1,0.2833333333333333,Some Primary,1,1,0,242054,0.61379651,N,0
29,24205402,19,1,4,1,-0.158212715,1,0.2,1,0.15151515151515152,Some Secondary,1,1,0,242054,0.6228699299999999,N,0
29,24205601,48,0,2,1,-0.27350647,0,0.2,1,0.2894736842105263,Some Secondary,1,1,0,242056,0.61381757,N,1
29,24205602,32,1,1,0,0.705491733,0,0.1,1,0.26373626373626374,Some Primary,1,1,0,242056,0.62222906,N,0
29,24205704,45,1,1,0,1.494918505,1,0,1,0.37142857142857144,Some Primary,1,1,0,242057,0.61406836,N,0
29,24205801,46,1,4,0,-0.281819565,0,0,0,0.3897058823529412,Some Primary,1,1,0,242058,0.60407159,N,0
29,24205802,45,0,5,0,-0.877882971,1,0,1,0.44871794871794873,Some Primary,1,1,0,242058,0.60377997,N,1
29,24306001,32,0,1,1,1.185315433,0,0,1,0.11808604038630378,Some Secondary,1,1,0,243060,0.56671558,N,1
29,24306002,24,1,3,1,0.143077263,0,0.2,1,0.3602941176470588,Some Secondary,1,1,0,243060,0.6060970499999999,N,0
29,24306101,64,1,4,0,0.027783508,0,0.2,1,0.5111111111111111,Some Primary,1,1,0,243061,0.56625549,N,0
